,outputs
542,"{'ID': 543, 'name': 'Луром', 'address': 'Нахимовский просп., 24, стр. 6, Москва', 'website': 'lurom.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/lurom/215833150328/?ll=37.583629%2C55.672973&z=15', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': [], 'social': ['https://ok.ru/group/55529467347176', 'https://vk.com/lurom_ru']}"
543,"{'ID': 544, 'name': 'Ярд Гарден', 'address': 'Центральная ул., 51, д. Гольёво', 'website': 'yardgarden.ru', 'opening_hours': {'mon': '09:00-20:00', 'tue': '09:00-20:00', 'wed': '09:00-20:00', 'thu': '09:00-20:00', 'fri': '09:00-20:00', 'sat': '09:00-20:00', 'sun': '09:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/yard_garden/14109753929/?ll=37.309074%2C55.800321&z=14', 'goods': None, 'rating': '4,9', 'reviews': None, 'phone': ['+7 (499) 990-09-92Показать телефон'], 'social': ['https://wa.me/74999900992', 'https://www.youtube.com/channel/UC-4tQP16zvcRwU0C4_cgmpw']}"
544,"{'ID': 545, 'name': 'Интернет-магазин Fulmar.ru', 'address': 'Сущёвская ул., 12, стр. 1, Москва', 'website': 'fulmar.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/internet_magazin_fulmar_ru/55495473800/?ll=37.602445%2C55.780540&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 142-68-48Показать телефон'], 'social': ['http://ok.ru/group/53626947502245', 'https://viber.click/74951426848', 'https://vk.com/fulmar_ru', 'https://wa.me/74951426848', 'https://www.youtube.com/channel/UCNcPDklr7BGnvKHiAUGZmew']}"
545,"{'ID': 546, 'name': 'Las Mobili', 'address': 'Нижняя Сыромятническая ул., 10, стр. 12, Москва', 'website': 'www.las.ru', 'opening_hours': {'mon': '10:00-18:30', 'tue': '10:00-18:30', 'wed': '10:00-18:30', 'thu': '10:00-18:30', 'fri': '10:00-18:30', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/las_mobili/189472646415/?ll=37.668800%2C55.752630&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 950-56-83Показать телефон'], 'social': ['https://www.youtube.com/channel/UCMPHs-ISFQY8pTuwl6PUw6A']}"
546,"{'ID': 547, 'name': 'Маги Текс', 'address': 'ш. Энтузиастов, 31, стр. 38, Москва', 'website': 'magi-tex.ru', 'opening_hours': {'mon': '10:30-19:00', 'tue': '10:30-19:00', 'wed': '10:30-19:00', 'thu': '10:30-19:00', 'fri': '10:30-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/magi_teks/178414591389/?ll=37.752293%2C55.759172&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (915) 169-43-17Показать телефон'], 'social': ['http://vk.com/tkani_u_margo', 'https://viber.click/79151694317', 'https://wa.me/79151694317']}"
547,"{'ID': 548, 'name': 'Svoy Fashion', 'address': 'Мишина ул., 56, стр. 2, Москва', 'website': 'svoyfashion.com', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/svoy_fashion/50238508070/?ll=37.560879%2C55.799305&z=16', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (999) 846-83-14Показать телефон'], 'social': []}"
548,"{'ID': 549, 'name': 'Rolser', 'address': 'ул. Петровка, 19, стр. 1, Москва', 'website': 'www.rolser-russia.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/rolser/20497693125/?ll=37.615895%2C55.765018&z=15', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 104-84-00Показать телефон'], 'social': ['http://vk.com/rolserrusia']}"
549,"{'ID': 550, 'name': 'Плацдарм, магазин сборных моделей', 'address': 'Азовская ул., 35, корп. 3, Москва', 'website': 'www.platcdarm.ru', 'opening_hours': {'mon': '10:00-20:30', 'tue': '10:00-20:30', 'wed': '10:00-20:30', 'thu': '10:00-20:30', 'fri': '10:00-20:30', 'sat': '10:30-19:00', 'sun': '10:30-19:00'}, 'ypage': 'https://yandex.ru/maps/org/platsdarm_magazin_sbornykh_modeley/1048838894/?ll=37.601210%2C55.647959&z=13', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (495) 767-23-77Показать телефон'], 'social': ['https://vk.com/platcdarm.scale']}"
550,"{'ID': 551, 'name': 'Epopova', 'address': 'Tovarischesky Lane, 6, Moscow', 'website': 'e-popova.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '12:00-18:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/epopova/205847763324/?ll=37.661392%2C55.742164&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (966) 030-31-33Показать телефон'], 'social': ['https://vk.com/epopovafashion']}"
551,"{'ID': 552, 'name': 'Grohe', 'address': 'Лихачёвский пр., 10А, стр. 1, Долгопрудный', 'website': 'www.vodoparad.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/grohe/121749200905/?ll=37.501178%2C55.922106&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 120-10-75Показать телефон'], 'social': ['https://vk.com/vodoparad']}"
552,"{'ID': 553, 'name': 'Legg', 'address': 'Лермонтовский просп., 21А, Москва', 'website': 'legg.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/legg/105799561081/?ll=37.859318%2C55.700324&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (926) 280-51-81Показать телефон'], 'social': ['https://viber.click/79262805181', 'https://vk.com/club158668436', 'https://wa.me/79262805181']}"
553,"{'ID': 554, 'name': 'Bogattomen', 'address': 'Нижняя Красносельская ул., 40/12к6, Москва', 'website': 'bogattomen.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/bogattomen/135784460688/?ll=37.670968%2C55.774387&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (925) 849-81-11Показать телефон'], 'social': []}"
554,"{'ID': 555, 'name': 'Blezer.ru', 'address': 'Варшавское ш., 69, корп. 1, Москва', 'website': 'www.blezer.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/blezer_ru/116272226088/?ll=37.620298%2C55.661373&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (812) 409-42-64Показать телефон'], 'social': ['https://vk.com/blezer']}"
555,"{'ID': 556, 'name': 'Арм шоппинг молл', 'address': 'Новохохловская ул., 11, стр. 8, Москва', 'website': 'www.livemaster.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/arm_shopping_moll/70035395132/?ll=37.709982%2C55.728682&z=13', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['+7 (999) 978-60-78Показать телефон'], 'social': ['https://ok.ru/profile/160429718673', 'https://vk.com/arm.shopping.mall', 'https://wa.me/79858333483']}"
556,"{'ID': 557, 'name': 'Lion fashion', 'address': '1-я Фрунзенская ул., 3А, стр. 2, Москва', 'website': 'mssg.me', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'sun': '11:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/lion_fashion/160792798660/?ll=37.584613%2C55.725002&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (999) 979-54-41Показать телефон'], 'social': []}"
557,"{'ID': 558, 'name': 'Оптикмолл', 'address': 'ул. Ивана Бабушкина, 13, корп. 1, Москва', 'website': 'www.opticmall.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '12:00-18:00', 'sun': '12:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/optikmoll/70917373301/?ll=37.562398%2C55.685579&z=14', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (495) 669-31-41 (доб. 2)Показать телефон'], 'social': ['https://vk.com/opticmallru', 'https://www.youtube.com/c/OpticmallRussia']}"
558,"{'ID': 559, 'name': 'Випбювар', 'address': 'Веерная ул., 20, Москва', 'website': 'www.vipbuvar.ru', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/vipbyuvar/187401696299/?ll=37.484217%2C55.708308&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (931) 594-98-95Показать телефон'], 'social': []}"
559,"{'ID': 560, 'name': 'Sklad-tkani. ru, Шоу-рум мебельных тканей', 'address': 'ул. 26 Бакинских Комиссаров, 9, Москва', 'website': 'www.sklad-tkani.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/sklad_tkani_ru_shou_rum_mebelnykh_tkaney/38944697962/?ll=37.473260%2C55.660275&z=13', 'goods': None, 'rating': '4,5', 'reviews': None, 'phone': ['+7 (495) 767-43-67Показать телефон'], 'social': ['https://t.me/SKtkanimebelnye', 'https://wa.me/79857674367']}"
560,"{'ID': 561, 'name': 'Шоу-Рум Эпсон в Москве', 'address': 'ул. Щепкина, 42, стр. 2А, Москва', 'website': 'epson.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/shou_rum_epson_v_moskve/70395111863/?ll=37.629872%2C55.782507&z=15', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 777-03-55Показать телефон'], 'social': ['https://www.youtube.com/user/epsonrussia']}"
561,"{'ID': 562, 'name': 'Silk Lovers', 'address': 'Лазоревый пр., 3, Москва', 'website': 'silklovers.ru', 'opening_hours': {'mon': '12:00-21:00', 'tue': '12:00-21:00', 'wed': '12:00-21:00', 'thu': '12:00-21:00', 'fri': '12:00-21:00', 'sat': '12:00-21:00', 'sun': '12:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/silk_lovers/74252329238/?ll=37.636464%2C55.849004&z=16', 'goods': None, 'rating': '4,7', 'reviews': None, 'phone': ['+7 (916) 064-66-99Показать телефон'], 'social': ['http://youtube.com/channel/UCscU-MD62lDZY3bYLk2dQuQ', 'https://t.me/silklovers', 'https://wa.me/89160646699']}"
562,"{'ID': 563, 'name': 'Pretty Pregnant', 'address': '1-й Грайвороновский пр., 20, стр. 35, Москва', 'website': 'prettypregnant.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/pretty_pregnant/13288947802/?ll=37.727086%2C55.721300&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 409-00-75Показать телефон'], 'social': []}"
563,"{'ID': 564, 'name': 'ArtWorld.ru', 'address': '2-я Брестская ул., 39, стр. 3, Москва', 'website': 'artworld.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '11:00-18:00', 'sun': '11:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/artworld_ru/214656867674/?ll=37.584520%2C55.774075&z=13', 'goods': None, 'rating': '5,0', 'reviews': None, 'phone': ['+7 (915) 131-05-30Показать телефон'], 'social': ['http://vk.com/artworld_ru', 'https://t.me/artworldru', 'https://viber.click/79854918424', 'https://wa.me/79854918424']}"
564,"{'ID': 565, 'name': 'Саад', 'address': 'Москва, поселение Сосенское, Калужское шоссе, 22-й километр, 10', 'website': '', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/saad/141678350103/?ll=37.473806%2C55.599795&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (910) 728-13-53Показать телефон'], 'social': ['https://wa.me/79107281353']}"
565,"{'ID': 566, 'name': 'Мир уюта', 'address': 'ш. Энтузиастов, 54, Москва', 'website': 'mirujuta.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/mir_uyuta/1213896534/?ll=37.761154%2C55.759608&z=14', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 162-62-71Показать телефон'], 'social': ['http://vk.com/mirujuta_furnitura']}"
566,"{'ID': 567, 'name': 'Barberchair.ru - кресла и оборудование для барбершопов, пункт выдачи заказов', 'address': '1-й Грайвороновский пр., 20, стр. 35, Москва', 'website': 'barberchair.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/barberchair_ru_kresla_i_oborudovaniye_dlya_barbershopov_punkt_vydachi_zakazov/137912607908/?ll=37.727086%2C55.721300&z=16', 'goods': None, 'rating': '4,6', 'reviews': None, 'phone': ['8 (800) 707-03-24Показать телефон'], 'social': ['http://youtube.com/channel/UCMOs6rmCeTzCc65FURzTSbA', 'https://vk.com/barberchair']}"
567,"{'ID': 568, 'name': 'Immagi', 'address': '1-й Красногорский пр., 4, корп. 1, Москва', 'website': 'www.immagi.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/immagi/157921556654/?ll=37.486228%2C55.812417&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (499) 190-67-87Показать телефон'], 'social': ['http://ok.ru/group/61246085922877', 'http://vk.com/immagi_official']}"
568,"{'ID': 569, 'name': 'Шоурум', 'address': 'Никольская ул., 25, Москва', 'website': '', 'opening_hours': {'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00', 'sun': '11:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/shourum/173742339141/?ll=37.624777%2C55.759122&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (925) 042-43-03Показать телефон'], 'social': ['https://viber.click/79250424303', 'https://wa.me/79268987301']}"
569,"{'ID': 570, 'name': 'Shtorm shop', 'address': 'Девяткин пер., 2, Москва', 'website': '', 'opening_hours': {'mon': '15:00-21:00', 'tue': '15:00-21:00', 'wed': '15:00-21:00', 'thu': '15:00-21:00', 'fri': '15:00-21:00', 'sat': '15:00-21:00', 'sun': '15:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/shtorm_shop/11903298153/?ll=37.638575%2C55.759375&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': ['https://t.me/shtormshop']}"
570,"{'ID': 571, 'name': 'Studio 29', 'address': 'Большой Златоустинский пер., 3/5с1, Москва', 'website': 'studio-29.ru', 'opening_hours': {'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'sun': '10:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/studio_29/2828471287/?ll=37.632265%2C55.759391&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (977) 608-12-29Показать телефон'], 'social': ['https://t.me/studio29live', 'https://vk.com/st_29', 'https://www.youtube.com/channel/UC3izBGhxeLVbawkSdFj_QcQ']}"
571,"{'ID': 572, 'name': 'Lurre', 'address': 'Тихвинская ул., 20, Москва', 'website': 'www.lurre.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/lurre/98799821295/?ll=37.600367%2C55.790643&z=13', 'goods': None, 'rating': '3,9', 'reviews': None, 'phone': ['8 (800) 707-64-09Показать телефон'], 'social': ['http://vk.com/lurre_kosmetics']}"
572,"{'ID': 573, 'name': 'Sun Season', 'address': 'Страстной бул., 4, стр. 1, Москва', 'website': 'sun-season.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': '10:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/sun_season/1219507566/?ll=37.607459%2C55.765177&z=14', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 649-60-20Показать телефон'], 'social': ['http://vk.com/sunseason_store', 'https://www.youtube.com/channel/UCz9NhjJzZy7p8otCZROu-Hg']}"
